step,total_vehicles,avg_waiting_time,total_delay,throughput,avg_speed,total_stops,total_co2_g
851,18,2.8333333333333335,1036.0,70,0.8031690451806561,9,184.16
861,16,3.5,639.0,73,0.765234375,1,145.95
871,14,5.785714285714286,427.0,76,0.65,2,102.94
881,14,7.928571428571429,539.0,76,0.7136287944190923,2,115.22
891,15,9.466666666666667,659.0,76,0.5797966522613529,3,126.71
901,15,9.0,631.0,77,0.6533333333333332,6,120.94
911,17,7.588235294117647,745.0,77,0.6903239819004523,8,134.99
921,18,7.0,866.0,77,0.7055458517421402,12,150.52
931,18,7.555555555555555,996.0,77,0.7944419184621935,12,168.05
941,18,5.111111111111111,1130.0,77,0.9333331110274199,15,187.56
951,15,4.066666666666666,787.0,81,0.9866666666666667,15,131.72
961,15,2.2,910.0,81,0.9066666666666666,16,150.29
971,15,1.7333333333333334,1048.0,81,0.8,17,166.79
981,14,4.571428571428571,1033.0,82,0.6409250513875089,16,161.24
991,14,8.142857142857142,1004.0,83,0.5857142857142856,13,154.16
1001,13,12.615384615384615,829.0,85,0.5615384615384615,7,127.11
1011,13,16.692307692307693,939.0,85,0.5461538461538461,8,136.42
1021,14,11.857142857142858,739.0,87,0.7285714285714286,9,110.56
1031,12,9.666666666666666,553.0,89,0.9916666666666667,8,86.85
1041,13,5.076923076923077,504.0,90,0.976923076923077,6,83.11
1051,13,1.6153846153846154,577.0,90,1.0,6,99.74
1061,13,0.0,657.0,90,1.0,6,116.38
1071,14,0.5714285714285714,745.0,90,0.8928571428571429,6,132.16
1081,14,1.2857142857142858,855.0,90,0.9040816326530612,6,148.58
1091,14,3.0,982.0,90,0.7142857142857143,10,162.55
1101,12,2.9166666666666665,789.0,92,0.7607874081739188,9,137.54
1111,11,4.090909090909091,438.0,95,0.75409946345676,7,91.98
1121,11,5.181818181818182,395.0,96,0.7443159712713862,5,83.52
1131,11,6.818181818181818,475.0,96,0.8272727272727273,5,94.64
1141,11,5.909090909090909,453.0,97,0.8543933660025297,5,87.59
1151,12,4.583333333333333,523.0,97,0.8332584422440809,5,100.17
1161,13,3.4615384615384617,606.0,97,0.8999905390119001,5,113.95
1171,15,2.6,698.0,97,0.7866666666666667,5,129.32
1181,16,2.375,798.0,97,0.906248915898881,5,145.77
1191,15,2.533333333333333,514.0,100,0.8866666666666666,2,106.37
1201,14,2.7142857142857144,476.0,101,0.9285714285714286,1,104.02
1211,15,2.8,563.0,101,0.8466666666666666,2,120.44
1221,14,3.5714285714285716,507.0,102,0.7857142857142857,1,117.46
1231,14,5.0,463.0,103,0.7714285714285715,1,112.2
1241,16,6.375,576.0,103,0.61875,3,124.88
1251,17,8.529411764705882,696.0,103,0.5352941176470587,5,137.32
1261,17,8.058823529411764,823.0,103,0.8058823529411765,6,151.99
1271,16,7.9375,682.0,105,0.8,6,130.29
1281,16,8.125,688.0,106,0.73125,7,126.2
1291,16,9.4375,807.0,106,0.7,7,141.41
1301,15,9.8,797.0,107,0.7530706075533662,8,137.84
1311,16,10.1875,927.0,107,0.5874999999999999,12,150.22
1321,17,10.529411764705882,1065.0,107,0.6941176470588236,13,163.79
1331,17,11.764705882352942,1212.0,107,0.6529411764705882,13,178.76
1341,17,8.588235294117647,1208.0,108,0.925573797500685,12,177.27
1351,16,7.125,801.0,112,0.8285714285714285,9,119.5
1361,17,4.9411764705882355,903.0,112,0.9057251805815912,9,138.15
1371,17,4.0588235294117645,1021.0,112,0.9469883711353059,9,158.42
1381,17,3.1176470588235294,978.0,113,0.9058823529411765,7,160.8
1391,16,3.0,775.0,115,0.9125,3,143.45
1401,16,3.25,888.0,115,0.875,3,162.02
1411,16,3.75,1022.0,115,0.8501996208774809,3,179.82
1421,16,2.5,847.0,117,0.8562500000000001,4,158.61
1431,14,3.142857142857143,457.0,121,0.7854591064503692,3,98.11
1441,14,3.857142857142857,553.0,121,0.8571428571428571,3,113.17
1451,15,4.8,653.0,121,0.6866666666666666,5,127.51
1461,13,4.538461538461538,484.0,123,0.9175824175824174,4,105.3
1471,13,3.923076923076923,576.0,123,0.8692307692307693,6,119.37
1481,13,3.4615384615384617,686.0,123,0.823076923076923,7,133.26
1491,13,4.923076923076923,806.0,123,0.7505494505494504,7,146.08
